Original_Molecule_SMILES,Reaction_SMARTS,Product_SMILES
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:12][c:3][c:9][c:8](Cl)[c:7]1>>[*:1][C:2]1[C:3][C][N]([C][C:7][C:8]([C:9])[C])[C][C:12]1,CC(CF)CCN1CCC(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CN(C)C)cc23)CC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3]c[c:5]c(Cl)[c:6]1>>[*:1][C:2]1[C:3][N]([C:5])[C:6]1,CN(C)C/C=C/C(=O)Nc1cc2c(NC3CN(CF)C3)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4][c:11][c:9](Cl)[c:13]1>>[*:1][C:2]1[C:3][C:4][N]([S](=[O])(=[O])[C:9]([C])[C:11])[C][C:13]1,CC(CF)S(=O)(=O)N1CCC(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CN(C)C)cc23)CC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4][c:6][c:7](Cl)[c:11]1>>[*:1][C:2]1[C:3][C:4][N]([C:6][C:7]([N])=[O])[C][C:11]1,CN(C)C/C=C/C(=O)Nc1cc2c(NC3CCN(C(F)C(N)=O)CC3)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4][c:10][c:11][c:6]1F>>[*:1][C:2]1[C:3][C:4][N]([C:6](=[O])[C]([C])[C:10])[C:11][C]1,CC(C)C(=O)N1CCC(Cl)CC1Nc1ncnc2cc(O[C@H]3CCOC3)c(NC(=O)/C=C/CN(C)C)cc12
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:6]1[c:7][c:8][c:9][c:3][c:2]1F>>[*:1][C:2]1[C:3][C][N]([C:6]2[C:7][C:8][C:9][C]2)[C][C]1,CN(C)C/C=C/C(=O)Nc1cc2c(NC3CCC(N4CCC(Cl)CC4)C3)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4][c:9][c:8][c:6]1F>>[*:1][C:2]1[C:3][C:4][N]([C:6](=[O])[C:8][C:9])[C][C]1,CCC(=O)N1CCC(Cl)CC1Nc1ncnc2cc(O[C@H]3CCOC3)c(NC(=O)/C=C/CN(C)C)cc12
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:7]1[c:3][c:4][c:11][c:10]c1F>>[*:1][N]1[C:3][C:4][N]([S]([C:7])(=[O])=[O])[C:10][C:11]1,CN(C)C/C=C/C(=O)Nc1cc2c(NC3CN(Cl)CCN3S(C)(=O)=O)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4][c:11][c:6][c:7]1[F:8]>>[*:1][C:2]1[C:3][C:4][N]([C:6][C:7]([F:8])([F])[F])[C:11][C]1,CN(C)C/C=C/C(=O)Nc1cc2c(NC3CC(Cl)CCN3CC(F)(F)F)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4][c:8][c:7][c:6]1F>>[*:1][C:2]1[C:3][C:4][N]([C:6][C:7][C:8]#[N])[C][C]1,CN(C)C/C=C/C(=O)Nc1cc2c(NC3CC(Cl)CCN3CCC#N)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4][c:11][c:10][c:9]1F>>[*:1][C:2]1[C:3][C:4][N]([S](=[O])(=[O])[C:9][C:10][C:11])[C][C]1,CCCS(=O)(=O)N1CCC(Cl)CC1Nc1ncnc2cc(O[C@H]3CCOC3)c(NC(=O)/C=C/CN(C)C)cc12
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4][c:6][c:7][c:8]1F>>[*:1][C:2]1[C:3][C:4][N]([C:6][C:7][C:8]([C])[C])[C][C]1,CC(C)CCN1CCC(Cl)CC1Nc1ncnc2cc(O[C@H]3CCOC3)c(NC(=O)/C=C/CN(C)C)cc12
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4][c:11][c:12][c:9]1F>>[*:1][C:2]1[C:3][C:4][N]([S](=[O])(=[O])[C:9]([C])[C:11])[C:12][C]1,CC(C)S(=O)(=O)N1CCC(Cl)CC1Nc1ncnc2cc(O[C@H]3CCOC3)c(NC(=O)/C=C/CN(C)C)cc12
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4][c:7][c:6][c:10]1F>>[*:1][C:2]1[C:3][C:4][N]([C:6][C:7]([N])=[O])[C:10][C]1,CN(C)C/C=C/C(=O)Nc1cc2c(NC3CC(Cl)CCN3CC(N)=O)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:11][c:10][c:4][c:3][c:7]1[O:9][C:6]>>[*:1][C:2]1[C:3][C:4][N]([C:6][C:7]([N])=[O:9])[C:10][C:11]1,CN(C)C/C=C/C(=O)NC1Cc2ncnc(Nc3ccc(F)c(Cl)c3)c(C1)N2C1(C(N)=O)CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4][c:5]c(Cl)[c:6]1>>[*:1][C:2]1[C:3][C:4][C:5][C:6]1,CN(C)C/C=C/C(=O)Nc1cc2c(NC3CCC(F)C3)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:8][c:4](F)[c:6][c:7]1>>[*:1][C:2]1[C:3][C:4]2[C][C:6][C:7]1[C:8]2,CN(C)C/C=C/C(=O)Nc1cc2c(NC3CC4CCC3C4Cl)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:8][c:4](F)[c:6][c:7]1>>[*:1][C:2]1[C:3][C:4]2[C][C:6][C:7]1[C:8]2,CN(C)C/C=C/C(=O)Nc1cc2c(NC3CC4CC(Cl)C3C4)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:4][c:5]c(F)cc1>>[*:1][C:2]1[S][C:4][C:5][S]1,CN(C)C/C=C/C(=O)Nc1cc2c(NC3SCC(Cl)S3)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1c[c:4][c:5]c(Cl)c1>>[*:1][C:2]1[S][C:4][C:5][S]1,CN(C)C/C=C/C(=O)Nc1cc2c(NC3SCC(F)S3)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4]ncn1>>[*:1][C:2]1[C:3][C:4]1,CN(C)C/C=C/C(=O)Nc1cc2-c(cc1O[C@H]1CCOC1)C2Nc1ccc(F)c(Cl)c1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:8][c:7][c:5][c:4][c:3]1F>>[*:1][C:2]1[C:3][C:4][C:5]([N])[C:7][C:8]1,CN(C)C/C=C/C(=O)Nc1cc2c(NC3CC(Cl)CCC3N)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4][c:6][c:10][c:11]1F>>[*:1][C:2]1[C:3][C:4][N]([C:6](=[O])[O][C])[C:10][C:11]1,COC(=O)N1CCC(Cl)CC1Nc1ncnc2cc(O[C@H]3CCOC3)c(NC(=O)/C=C/CN(C)C)cc12
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4][c:8][c:7]c1F>>[*:1][C:2]1[C:3][C:4][S](=[O])[C:7][C:8]1,CN(C)C/C=C/C(=O)Nc1cc2c(NC3CC(Cl)CCS3=O)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:8][c:6][c:5][c:4][c:3]1F>>[*:1][C:2]1[C:3][C:4][C:5][C:6]([O])[C:8]1,CN(C)C/C=C/C(=O)Nc1cc2c(NC3(O)CCCC(Cl)C3)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:7][c:5][c:4][c:3]c1F>>[*:1][C:2]1[C:3][C:4][C:5]([O])[C:7]1,CN(C)C/C=C/C(=O)Nc1cc2c(NC3(O)CCC(Cl)C3)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4][c:9][c:6][c:7]1F>>[*:1][C:2]1[C:3][C:4][O][C:6][C:7]1[O][C:9],COC1COC(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CN(C)C)cc23)CC1Cl
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4][c:5][c:7](Cl)[c:8]1>>[*:1][C:2]1[C:3][C:4][C:5]([N])[C:7][C:8]1,CN(C)C/C=C/C(=O)Nc1cc2c(NC3CCC(N)(F)CC3)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4][c:9][c:6](Cl)[c:11]1>>[*:1][C:2]1[C:3][C:4][N]([C:6](=[O])[O][C:9])[C][C:11]1,CN(C)C/C=C/C(=O)Nc1cc2c(NC3CCN(C(=O)OCF)CC3)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4][c:5][c:6](Cl)[c:7]1>>[*:1][C:2]1[C:3][C:4][C:5][C:6][C:7]1[C],CC1CC(F)CCC1Nc1ncnc2cc(O[C@H]3CCOC3)c(NC(=O)/C=C/CN(C)C)cc12
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4][c:5][c:6](Cl)[c:8]1>>[*:1][C:2]1[C:3][C:4][C:5][C:6]([O])[C:8]1,CN(C)C/C=C/C(=O)Nc1cc2c(NC3CCC(F)C(O)C3)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3]c[c:4][c:5](Cl)[c:7]1>>[*:1][C:2]1[C:3][C:4][C:5]([O])[C:7]1,CN(C)C/C=C/C(=O)Nc1cc2c(NC3CC(O)C(F)C3)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4][c:9][c:6](Cl)[c:7]1>>[*:1][C:2]1[C:3][C:4][O][C:6][C:7]1[O][C:9],CN(C)C/C=C/C(=O)Nc1cc2c(NC3CCOCC3OCF)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4][c:5][c:7][c:8]1Cl>>[*:1][C:2]1[C:3][C:4][C:5]([N])[C:7][C:8]1,CN(C)C/C=C/C(=O)Nc1cc2c(NC3(N)CCC(F)CC3)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4][c:7]cc1Cl>>[*:1][C:2]1[C:3][C:4]([F])([F])[C:7]1,CN(C)C/C=C/C(=O)Nc1cc2c(NC3C(F)CC3(F)F)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4][c:5][c:7][c:6]1Cl>>[*:1][C:2]1[C:3][C:4][C:5]([C:6])[C:7][C]1,CN(C)C/C=C/C(=O)Nc1cc2c(NC3(C)CCC(F)CC3)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4][c:5][c:6][c:7]1Cl>>[*:1][C:2]1[C:3][C:4][C:5][C:6][C:7]1[C],CC1CC(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CN(C)C)cc23)CCC1F
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:5]1[c:8][c:9][c:3][c:4]c1Cl>>[*:1][N]1[C:3][C:4][C:5]([F])([F])[C:8][C:9]1,CN(C)C/C=C/C(=O)Nc1cc2c(NC3CC(F)(F)CCN3F)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4][c:5]c[c:7]1Cl>>[*:1][C:2]1[C:3][C:4][C:5]([O])[C:7]1,CN(C)C/C=C/C(=O)Nc1cc2c(NC3(O)CCC(F)C3)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4][c:9][c:6][c:7]1Cl>>[*:1][C:2]1[C:3][C:4][O][C:6][C:7]1[O][C:9],CN(C)C/C=C/C(=O)Nc1cc2c(NCOC3COCCC3F)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4]n[c:7]n1>>[*:1][C:2]1[C:3][C:4][S](=[O])[C:7][C]1,CN(C)C/C=C/C(=O)Nc1cc2-c(cc1O[C@H]1CCOC1)S(=O)CCC2Nc1ccc(F)c(Cl)c1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:8][c:4]n[c:3]n1>>[*:1][C:2]1[C:3][C:4][C][C]([O])[C:8]1,CN(C)C/C=C/C(=O)Nc1cc2C(O)Cc(cc1O[C@H]1CCOC1)CC2Nc1ccc(F)c(Cl)c1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:5]1[c:4][c:3][n:2][c:8]n1>>[*:1][N:2]1[C:3][C:4][C:5]([F])([F])[C:8][C]1,CN(C)C/C=C/C(=O)Nc1cc2-c(cc1O[C@H]1CCOC1)N(Nc1ccc(F)c(Cl)c1)CCC2(F)F
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:7][c:3]n[c:4]n1>>[*:1][C:2]1[C:3][C:4][C]([O])[C:7]1,CN(C)C/C=C/C(=O)Nc1cc2C(O)Cc(cc1O[C@H]1CCOC1)C2Nc1ccc(F)c(Cl)c1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4]n[c:6]n1>>[*:1][C:2]1[C:3][C:4][O][C:6][C]1[O][C],COC1COc2cc(O[C@H]3CCOC3)c(NC(=O)/C=C/CN(C)C)cc-2C1Nc1ccc(F)c(Cl)c1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4]c(F)[c:6][c:7]1>>[*:1][C:2]1[C:3][C:4][N][C:6][C:7]1,CN(C)C/C=C/C(=O)Nc1cc2c(NC3CCNC(Cl)C3)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4][c:6](F)[c:7][c:10]1>>[*:1][C:2]1[C:3][C:4][N]([C:6]([C:7])=[O])[C][C:10]1,CC(=O)N1CCC(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CN(C)C)cc23)CC1Cl
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4][c:6](F)[c:7][c:10]1>>[*:1][C:2]1[C:3][C:4][N]([C:6]([C:7])=[O])[C][C:10]1,CN(C)C/C=C/C(=O)Nc1cc2c(NC3CCN(C(=O)CCl)CC3)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1]c1[c:3][c:4][c:5][c:6](Cl)c1>>[*:1][N]1[C:3][C:4][C:5][C:6]1,CN(C)C/C=C/C(=O)Nc1cc2c(NN3CCC(F)C3)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:7][c:6][c:4]cc1O[C:3]>>[*:1][C:2]1[C:3][C:4][N][C:6][C:7]1,CN(C)C/C=C/C(=O)NC1Cc2c(Nc3ccc(F)c(Cl)c3)ncnc(N2)C12CCOC2
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1]c1[c:3][c:4][c:5]cc1O[C:6]>>[*:1][N]1[C:3][C:4][C:5][C:6]1,CN(C)C/C=C/C(=O)NN1Cc2c(Nc3ccc(F)c(Cl)c3)ncnc-2C12CCOC2
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:10][c:9][c:3][c:7][c:6]1Cl>>[*:1][C:2]1[C:3][C][N]([C:6]([C:7])=[O])[C:9][C:10]1,CC(=O)N1CCC(F)C(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CN(C)C)cc23)C1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1]c1c[c:3][c:4][c:5][c:6]1Cl>>[*:1][N]1[C:3][C:4][C:5][C:6]1,CN(C)C/C=C/C(=O)Nc1cc2c(NC3CCN(F)C3)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4]c[c:6][c:7]1F>>[*:1][C:2]1[C:3][C:4][N][C:6][C:7]1,CN(C)C/C=C/C(=O)Nc1cc2c(NC3CC(Cl)CCN3)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1]c1[c:3][c:4][c:5][c:6]c1F>>[*:1][N]1[C:3][C:4][C:5][C:6]1,CN(C)C/C=C/C(=O)Nc1cc2c(NC3CCN(Cl)C3)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:5]1[c:6][c:3][c:4](F)[c:8][c:7]1>>[*:1][N]1[C:3][C:4][C:5]([C:6])[C:7][C:8]1,CC1CCN(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CN(C)C)cc23)C(Cl)C1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:3]1[c:4][c:5][c:6](F)[c:7][c:8]1>>[*:1][N]1[C:3][C:4][C:5][C:6][C:7][C:8]1,CN(C)C/C=C/C(=O)Nc1cc2c(NN3CCCC(Cl)CC3)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:3]1[c:4][c:5][c:6](F)[c:7][c:8]1>>[*:1][N]1[C:3][C:4][C:5][C:6][C:7][C:8]1,CN(C)C/C=C/C(=O)Nc1cc2c(NN3CCCCC(Cl)C3)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:8]1[c:3][c:4][c:5](F)[c:6][c:7]1>>[*:1][N]1[C:3][C:4][C:5][C:6][C:7]1[C:8],CC1CCC(Cl)CN1Nc1ncnc2cc(O[C@H]3CCOC3)c(NC(=O)/C=C/CN(C)C)cc12
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:8]1[c:3][c:4][c:5](F)[c:6][c:7]1>>[*:1][N]1[C:3][C:4][C:5][C:6][C:7]1[C:8],CC1C(Cl)CCCN1Nc1ncnc2cc(O[C@H]3CCOC3)c(NC(=O)/C=C/CN(C)C)cc12
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1]c1[c:3][c:4][c:5](F)cc1>>[*:1][N]1[C:3][C:4][C:5]1,CN(C)C/C=C/C(=O)Nc1cc2c(NN3CC(Cl)C3)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:5]1[c:4][c:3]c(F)c[c:7]1>>[*:1][N]1[C:3][C:4][C:5]([O])[C:7]1,CN(C)C/C=C/C(=O)Nc1cc2c(NN3CC(O)CC3Cl)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:5][c:4][c:3]cc1Cl>>[*:1][C:2]1[C:3][C:4][C:5]1,CN(C)C/C=C/C(=O)Nc1cc2c(NC3CCC3F)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4]c(F)c(Cl)[c:5]1>>[*:1][C:2]1[C:3][C:4][C:5]1,CN(C)C/C=C/C(=O)Nc1cc2c(NC3CCC3)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4]c(F)[c:6][c:7]1>>[*:1][C:2]1[C:3][C:4][O][C:6][C:7]1,CN(C)C/C=C/C(=O)Nc1cc2c(NC3CCOC(Cl)C3)ncnc2cc1O[C@H]1CCOC1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4][c:7][c:6][c:9]1>>[*:1][C:2]1[C:3][C:4][N]([C:6]([C:7])[C])[C:9]1,CC1cncnc(Nc2ccc(F)c(Cl)c2)c2CC(NC(=O)/C=C/CN(C)C)C(O[C@H]3CCOC3)N21
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4][c:7][c:6][c:9]1>>[*:1][C:2]1[C:3][C:4][N]([C:6]([C:7])[C])[C:9]1,CC1cc(Nc2ccc(F)c(Cl)c2)ncnc2CC(O[C@H]3CCOC3)C(NC(=O)/C=C/CN(C)C)N21
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4][c:7][c:6][c:9]1>>[*:1][C:2]1[C:3][C:4][N]([C:6]([C:7])[C])[C:9]1,CC(CF)N1CC(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CN(C)C)cc23)CC1Cl
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,[*:1][c:2]1[c:3][c:4][c:7][c:6][c:9]1>>[*:1][C:2]1[C:3][C:4][N]([C:6]([C:7])[C])[C:9]1,CN(C)C/C=C/C(=O)Nc1cc2c(NC3CCN(C(C)(Cl)CF)C3)ncnc2cc1O[C@H]1CCOC1
